Gmt time,Open,High,Low,Close,Volume
17.06.2020 14:00:00.000,1.35619,1.35942,1.35415,1.35560,18216400.3906
17.06.2020 15:00:00.000,1.35563,1.35701,1.35485,1.35701,8294450.1953
17.06.2020 16:00:00.000,1.35701,1.35730,1.35494,1.35557,7277589.8438
17.06.2020 17:00:00.000,1.35559,1.35572,1.35405,1.35466,5159060.0586
17.06.2020 18:00:00.000,1.35466,1.35657,1.35456,1.35637,5622160.1563
17.06.2020 19:00:00.000,1.35636,1.35788,1.35598,1.35678,9406230.4688
17.06.2020 20:00:00.000,1.35680,1.35765,1.35594,1.35636,3630679.9316
17.06.2020 21:00:00.000,1.35640,1.35711,1.35569,1.35619,1282739.9902
17.06.2020 22:00:00.000,1.35619,1.35667,1.35547,1.35648,2387429.9316
17.06.2020 23:00:00.000,1.35647,1.35793,1.35616,1.35779,5030430.1758
18.06.2020 00:00:00.000,1.35778,1.35868,1.35698,1.35819,7781620.1172
18.06.2020 01:00:00.000,1.35818,1.36086,1.35664,1.35923,10259730.4688
18.06.2020 02:00:00.000,1.35923,1.35999,1.35852,1.35858,6167250
18.06.2020 03:00:00.000,1.35857,1.35864,1.35602,1.35641,7124910.1563
18.06.2020 04:00:00.000,1.35637,1.35713,1.35556,1.35609,5198220.2148
18.06.2020 05:00:00.000,1.35618,1.35715,1.35567,1.35662,4366100.0977
18.06.2020 06:00:00.000,1.35664,1.35781,1.35451,1.35540,6278609.8633
18.06.2020 07:00:00.000,1.35539,1.35697,1.35507,1.35512,8677450.1953
18.06.2020 08:00:00.000,1.35516,1.35576,1.35257,1.35308,10454679.6875
18.06.2020 09:00:00.000,1.35307,1.35452,1.35208,1.35393,9252490.2344
18.06.2020 10:00:00.000,1.35396,1.35540,1.35355,1.35402,6784319.8242
18.06.2020 11:00:00.000,1.35404,1.35612,1.35328,1.35535,9033370.1172
18.06.2020 12:00:00.000,1.35535,1.35765,1.35527,1.35752,10475259.7656
18.06.2020 13:00:00.000,1.35753,1.35936,1.35672,1.35879,10119990.2344
18.06.2020 14:00:00.000,1.35879,1.35899,1.35684,1.35715,13780620.1172
18.06.2020 15:00:00.000,1.35714,1.35940,1.35584,1.35931,8960269.5313
18.06.2020 16:00:00.000,1.35931,1.36133,1.35899,1.36088,7889459.9609
18.06.2020 17:00:00.000,1.36088,1.36137,1.35980,1.35991,6984509.7656
18.06.2020 18:00:00.000,1.35992,1.36159,1.35976,1.36026,6704350.0977
18.06.2020 19:00:00.000,1.36026,1.36113,1.35990,1.36089,7876370.1172
18.06.2020 20:00:00.000,1.36087,1.36111,1.35954,1.35982,3440639.8926
18.06.2020 21:00:00.000,1.35981,1.36053,1.35975,1.36046,2085709.9609
18.06.2020 22:00:00.000,1.36046,1.36047,1.35946,1.35955,4566370.1172
18.06.2020 23:00:00.000,1.35954,1.35966,1.35869,1.35928,3344090.0879
19.06.2020 00:00:00.000,1.35928,1.36115,1.35922,1.36115,7111470.2148
19.06.2020 01:00:00.000,1.36117,1.36149,1.35917,1.36037,6785209.9609
19.06.2020 02:00:00.000,1.36038,1.36075,1.35931,1.35931,6080049.8047
19.06.2020 03:00:00.000,1.35931,1.35992,1.35906,1.35948,3504659.9121
19.06.2020 04:00:00.000,1.35948,1.36045,1.35940,1.36034,3170449.9512
19.06.2020 05:00:00.000,1.36033,1.36040,1.35920,1.35926,3282000
19.06.2020 06:00:00.000,1.35925,1.35957,1.35694,1.35773,5553529.7852
19.06.2020 07:00:00.000,1.35774,1.35908,1.35746,1.35752,5981709.9609
19.06.2020 08:00:00.000,1.35753,1.35953,1.35753,1.35856,5575370.1172
19.06.2020 09:00:00.000,1.35856,1.35880,1.35754,1.35834,6008589.8438
19.06.2020 10:00:00.000,1.35834,1.36004,1.35752,1.35887,5087169.9219
19.06.2020 11:00:00.000,1.35885,1.35927,1.35647,1.35648,4586040.0391
19.06.2020 12:00:00.000,1.35649,1.35728,1.35465,1.35560,9395629.8828
19.06.2020 13:00:00.000,1.35561,1.35835,1.35551,1.35814,9804519.5313
19.06.2020 14:00:00.000,1.35814,1.35920,1.35616,1.35642,12243450.1953
19.06.2020 15:00:00.000,1.35641,1.36039,1.35582,1.36036,13265070.3125
19.06.2020 16:00:00.000,1.36036,1.36171,1.35854,1.35893,14063379.8828
19.06.2020 17:00:00.000,1.35893,1.36065,1.35883,1.36047,9409440.4297
19.06.2020 18:00:00.000,1.36048,1.36162,1.35996,1.36036,9889089.8438
19.06.2020 19:00:00.000,1.36037,1.36109,1.35962,1.36063,9800419.9219
19.06.2020 20:00:00.000,1.36062,1.36173,1.35996,1.36050,4512669.9219
21.06.2020 21:00:00.000,1.36131,1.36133,1.36119,1.36132,164779.9988
